economic,2,0.00309278350515464
reform,4,0.00515463917525773
communist,1,0.00206185567010309
asia,2,0.00309278350515464
middle,1,0.00206185567010309
east,1,0.00206185567010309
peace,2,0.00309278350515464
stronger,1,0.00206185567010309
ties,1,0.00206185567010309
pacific,1,0.00206185567010309
region,1,0.00206185567010309
estimates,1,0.00206185567010309
public,2,0.00309278350515464
service,1,0.00206185567010309
laid,2,0.00309278350515464
"legislation,1,0.00206185567010309
introduced,5,0.00618556701030928
force,1,0.00206185567010309
changes,1,0.00206185567010309
community's,1,0.00206185567010309
system,2,0.00309278350515464
own,1,0.00206185567010309
resources,1,0.00206185567010309
following,1,0.00206185567010309
agreement,1,0.00206185567010309
council,1,0.00206185567010309
"my,2,0.00309278350515464
firm,1,0.00206185567010309
financial,1,0.00206185567010309
policies,3,0.00412371134020619
designed,1,0.00206185567010309
continuing,1,0.00206185567010309
growth,1,0.00206185567010309
rising,1,0.00206185567010309
employment,1,0.00206185567010309
based,1,0.00206185567010309
permanently,1,0.00206185567010309
low,1,0.00206185567010309
inflation,1,0.00206185567010309
"fiscal,1,0.00206185567010309
policy,1,0.00206185567010309
set,1,0.00206185567010309
bring,3,0.00412371134020619
budget,1,0.00206185567010309
deficit,1,0.00206185567010309
towards,1,0.00206185567010309
balance,1,0.00206185567010309
medium,1,0.00206185567010309
term,1,0.00206185567010309
reduce,1,0.00206185567010309
share,1,0.00206185567010309
income,1,0.00206185567010309
sector,2,0.00309278350515464
enterprise,1,0.00206185567010309
improve,2,0.00309278350515464
labour,1,0.00206185567010309
market,1,0.00206185567010309
strengthen,2,0.00309278350515464
supply,1,0.00206185567010309
performance,1,0.00206185567010309
economy,2,0.00309278350515464
increased,1,0.00206185567010309
competition,1,0.00206185567010309
gas,1,0.00206185567010309
industry,1,0.00206185567010309
agricultural,1,0.00206185567010309
tenancy,1,0.00206185567010309
laws,1,0.00206185567010309
england,2,0.00309278350515464
wales,2,0.00309278350515464
bill,2,0.00309278350515464
create,2,0.00309278350515464
jobseeker's,1,0.00206185567010309
allowance,1,0.00206185567010309
reforming,1,0.00206185567010309
benefits,1,0.00206185567010309
unemployed,1,0.00206185567010309
giving,1,0.00206185567010309
help,1,0.00206185567010309
equalise,1,0.00206185567010309
pension,1,0.00206185567010309
age,1,0.00206185567010309
women,1,0.00206185567010309
equality,2,0.00309278350515464
choice,1,0.00206185567010309
non-state,1,0.00206185567010309
pensions,1,0.00206185567010309
programmes,1,0.00206185567010309
responsive,1,0.00206185567010309
individual,1,0.00206185567010309
citizen,1,0.00206185567010309
line,1,0.00206185567010309
principles,2,0.00309278350515464
citizen's,1,0.00206185567010309
charter,1,0.00206185567010309
introduce,1,0.00206185567010309
tackle,1,0.00206185567010309
discrimination,1,0.00206185567010309
disabled,1,0.00206185567010309
improvements,1,0.00206185567010309
management,1,0.00206185567010309
health,1,0.00206185567010309
service;,1,0.00206185567010309
provide,1,0.00206185567010309
serious,1,0.00206185567010309
mental,1,0.00206185567010309
disorder,1,0.00206185567010309
discharged,1,0.00206185567010309
hospital,1,0.00206185567010309
cared,1,0.00206185567010309
supervision,1,0.00206185567010309
transfer,1,0.00206185567010309
crown,1,0.00206185567010309
agents,1,0.00206185567010309
commercial,1,0.00206185567010309
activities,1,0.00206185567010309
atomic,1,0.00206185567010309
energy,1,0.00206185567010309
authority,1,0.00206185567010309
private,2,0.00309278350515464
sector;,1,0.00206185567010309
authorise,1,0.00206185567010309
construction,1,0.00206185567010309
operation,1,0.00206185567010309
speed,1,0.00206185567010309
rail,1,0.00206185567010309
link,1,0.00206185567010309
london,1,0.00206185567010309
channel,1,0.00206185567010309
tunnel,1,0.00206185567010309
delivery,1,0.00206185567010309
strengthened,1,0.00206185567010309
establish,1,0.00206185567010309
agencies,1,0.00206185567010309
scotland,1,0.00206185567010309
scottish,1,0.00206185567010309
criminal,1,0.00206185567010309
justice,1,0.00206185567010309
northern,1,0.00206185567010309
ireland,2,0.00309278350515464
build,1,0.00206185567010309
progress,1,0.00206185567010309
secure,1,0.00206185567010309
accommodation,1,0.00206185567010309
founded,1,0.00206185567010309
consent,1,0.00206185567010309
uphold,1,0.00206185567010309
law,2,0.00309278350515464
strive,1,0.00206185567010309
opportunity,1,0.00206185567010309
sections,1,0.00206185567010309
community,1,0.00206185567010309
close,1,0.00206185567010309
constructive,1,0.00206185567010309
relations,1,0.00206185567010309
republic,1,0.00206185567010309
measures,2,0.00309278350515464
"other,1,0.00206185567010309
pray,1,0.00206185567010309
blessing,1,0.00206185567010309
almighty,1,0.00206185567010309
god,1,0.00206185567010309
rest,1,0.00206185567010309
counsels,1,0.00206185567010309
lords,3,0.0041407867494824
house,6,0.0072463768115942
commons,5,0.0062111801242236
government,19,0.020703933747412
legislate,2,0.0031055900621118
country,4,0.005175983436853
adopt,1,0.0020703933747412
one-nation,1,0.0020703933747412
approach,1,0.0020703933747412
helping,2,0.0031055900621118
people,7,0.0082815734989648
supporting,1,0.0020703933747412
aspiration,1,0.0020703933747412
giving,2,0.0031055900621118
opportunities,2,0.0031055900621118
disadvantaged,2,0.0031055900621118
bringing,2,0.0031055900621118
continue,7,0.0082815734989648
long-term,1,0.0020703933747412
plan,2,0.0031055900621118
provide,4,0.005175983436853
economic,4,0.005175983436853
stability,1,0.0020703933747412
security,6,0.0072463768115942
stage,1,0.0020703933747412
life,2,0.0031055900621118
public,3,0.0041407867494824
finances,1,0.0020703933747412
control,2,0.0031055900621118
reducing,1,0.0020703933747412
deficit,1,0.0020703933747412
britain,2,0.0031055900621118
lives,1,0.0020703933747412
means,1,0.0020703933747412
measures,9,0.010351966873706
introduced,7,0.0082815734989648
raise,1,0.0020703933747412
productive,1,0.0020703933747412
potential,1,0.0020703933747412
economy,1,0.0020703933747412
increase,3,0.0041407867494824
living,1,0.0020703933747412
standards,1,0.0020703933747412
legislation,11,0.0124223602484472
brought,7,0.0082815734989648
forward,15,0.0165631469979296
help,2,0.0031055900621118
achieve,1,0.0020703933747412
employment,2,0.0031055900621118
job,2,0.0031055900621118
duties,1,0.0020703933747412
require,1,0.0020703933747412
ministers,2,0.0031055900621118
report,1,0.0020703933747412
annually,1,0.0020703933747412
creation,1,0.0020703933747412
apprenticeships,1,0.0020703933747412
reduce,2,0.0031055900621118
regulation,1,0.0020703933747412
businesses,1,0.0020703933747412
create,3,0.0041407867494824
jobs,1,0.0020703933747412
ensure,4,0.005175983436853
30,1,0.0020703933747412
hours,1,0.0020703933747412
week,1,0.0020703933747412
national,6,0.0072463768115942
minimum,1,0.0020703933747412
wage,1,0.0020703933747412
pay,1,0.0020703933747412
income,2,0.0031055900621118
tax,3,0.0041407867494824
rises,1,0.0020703933747412
rates,1,0.0020703933747412
value,2,0.0031055900621118
added,1,0.0020703933747412
insurance,1,0.0020703933747412
five,1,0.0020703933747412
greatly,1,0.0020703933747412
increasing,2,0.0031055900621118
provision,1,0.0020703933747412
free,1,0.0020703933747412
childcare,1,0.0020703933747412
support,2,0.0031055900621118
home,2,0.0031055900621118
ownership,1,0.0020703933747412
housing,1,0.0020703933747412
association,1,0.0020703933747412
tenants,1,0.0020703933747412
chance,1,0.0020703933747412
own,3,0.0041407867494824
energy,1,0.0020703933747412
immigration,1,0.0020703933747412
bring,6,0.0072463768115942
reform,4,0.005175983436853
trade,1,0.0020703933747412
unions,1,0.0020703933747412
protect,2,0.0031055900621118
essential,1,0.0020703933747412
services,2,0.0031055900621118
strikes,1,0.0020703933747412
expand,1,0.0020703933747412
troubled,1,0.0020703933747412
families,1,0.0020703933747412
programme,2,0.0031055900621118
welfare,1,0.0020703933747412
encouraging,1,0.0020703933747412
capping,1,0.0020703933747412
benefits,1,0.0020703933747412
requiring,1,0.0020703933747412
earn,1,0.0020703933747412
learn,1,0.0020703933747412
improve,3,0.0041407867494824
schools,2,0.0031055900621118
child,1,0.0020703933747412
start,1,0.0020703933747412
powers,3,0.0041407867494824
failing,1,0.0020703933747412
coasting,1,0.0020703933747412
academies,1,0.0020703933747412
england,3,0.0041407867494824
secure,3,0.0041407867494824
future,1,0.0020703933747412
health,5,0.0062111801242236
service,2,0.0031055900621118
implementing,1,0.0020703933747412
service�s,1,0.0020703933747412
five-year,1,0.0020703933747412
budget,1,0.0020703933747412
integrating,1,0.0020703933747412
healthcare,1,0.0020703933747412
social,2,0.0031055900621118
care,2,0.0031055900621118
ensuring,1,0.0020703933747412
seven-day,1,0.0020703933747412
basis,2,0.0031055900621118
access,1,0.0020703933747412
practitioners,1,0.0020703933747412
mental,1,0.0020703933747412
real,1,0.0020703933747412
basic,1,0.0020703933747412
pension,1,0.0020703933747412
live,1,0.0020703933747412
dignity,1,0.0020703933747412
retirement,1,0.0020703933747412
rights,2,0.0031055900621118
victims,1,0.0020703933747412
crime,1,0.0020703933747412
balanced,1,0.0020703933747412
recovery,2,0.0031055900621118
devolution,1,0.0020703933747412
cities,1,0.0020703933747412
elected,1,0.0020703933747412
metro,1,0.0020703933747412
mayors,1,0.0020703933747412
build,1,0.0020703933747412
northern,2,0.0031055900621118
powerhouse,1,0.0020703933747412
high-speed,1,0.0020703933747412
rail,1,0.0020703933747412
links,1,0.0020703933747412
strong,1,0.0020703933747412
lasting,1,0.0020703933747412
constitutional,1,0.0020703933747412
settlement,2,0.0031055900621118
devolving,1,0.0020703933747412
wide-ranging,1,0.0020703933747412
scotland,1,0.0020703933747412
wales,2,0.0031055900621118
effect,1,0.0020703933747412
stormont,1,0.0020703933747412
agreement,1,0.0020703933747412
ireland,1,0.0020703933747412
co-operation,1,0.0020703933747412
devolved,1,0.0020703933747412
administrations,1,0.0020703933747412
mutual,1,0.0020703933747412
respect,2,0.0031055900621118
changes,2,0.0031055900621118
standing,1,0.0020703933747412
fairer,1,0.0020703933747412
procedures,1,0.0020703933747412
decisions,1,0.0020703933747412
affecting,1,0.0020703933747412
consent,1,0.0020703933747412
majority,1,0.0020703933747412
parliament,1,0.0020703933747412
representing,1,0.0020703933747412
constituencies,1,0.0020703933747412
united,3,0.0041407867494824
kingdom,2,0.0031055900621118
renegotiate,1,0.0020703933747412
kingdom�s,1,0.0020703933747412
relationship,1,0.0020703933747412
european,3,0.0041407867494824
union,3,0.0041407867494824
pursue,1,0.0020703933747412
benefit,1,0.0020703933747412
alongside,2,0.0031055900621118
in/out,1,0.0020703933747412
referendum,1,0.0020703933747412
membership,1,0.0020703933747412
2017,1,0.0020703933747412
promote,1,0.0020703933747412
cohesion,1,0.0020703933747412
tackling,1,0.0020703933747412
extremism,1,0.0020703933747412
modernise,1,0.0020703933747412
law,2,0.0031055900621118
communications,1,0.0020703933747412
data,1,0.0020703933747412
policing,1,0.0020703933747412
criminal,1,0.0020703933747412
justice,1,0.0020703933747412
ban,1,0.0020703933747412
generation,1,0.0020703933747412
psychoactive,1,0.0020703933747412
drugs,1,0.0020703933747412
proposals,1,0.0020703933747412
british,1,0.0020703933747412
bill,1,0.0020703933747412
estimates,1,0.0020703933747412
laid,2,0.0031055900621118
play,1,0.0020703933747412
leading,1,0.0020703933747412
role,1,0.0020703933747412
global,2,0.0031055900621118
affairs,1,0.0020703933747412
using,1,0.0020703933747412
presence,1,0.0020703933747412
world,1,0.0020703933747412
re-engage,1,0.0020703933747412
tackle,1,0.0020703933747412
major,1,0.0020703933747412
international,2,0.0031055900621118
humanitarian,1,0.0020703933747412
challenges,1,0.0020703933747412
remain,1,0.0020703933747412
forefront,1,0.0020703933747412
nato,1,0.0020703933747412
alliance,1,0.0020703933747412
efforts,1,0.0020703933747412
degrade,1,0.0020703933747412
ultimately,1,0.0020703933747412
defeat,1,0.0020703933747412
terrorism,2,0.0031055900621118
middle,1,0.0020703933747412
east,1,0.0020703933747412
seek,2,0.0031055900621118
political,2,0.0031055900621118
syria,1,0.0020703933747412
offer,1,0.0020703933747412
iraqi,1,0.0020703933747412
government�s,1,0.0020703933747412
reconciliation,1,0.0020703933747412
maintain,1,0.0020703933747412
pressure,1,0.0020703933747412
russia,1,0.0020703933747412
territorial,1,0.0020703933747412
integrity,1,0.0020703933747412
sovereignty,1,0.0020703933747412
ukraine,1,0.0020703933747412
insist,1,0.0020703933747412
implementation,1,0.0020703933747412
minsk,1,0.0020703933747412
agreements,1,0.0020703933747412
look,3,0.0041407867494824
enhanced,1,0.0020703933747412
partnership,1,0.0020703933747412
india,1,0.0020703933747412
china,2,0.0031055900621118
prince,1,0.0020703933747412
philip,1,0.0020703933747412
visit,3,0.0041407867494824
germany,1,0.0020703933747412
month,1,0.0020703933747412
malta,1,0.0020703933747412
november,1,0.0020703933747412
commonwealth,1,0.0020703933747412
heads,1,0.0020703933747412
meeting,1,0.0020703933747412
welcoming,1,0.0020703933747412
excellency,1,0.0020703933747412
president,1,0.0020703933747412
people�s,1,0.0020703933747412
republic,1,0.0020703933747412
madame,1,0.0020703933747412
peng,1,0.0020703933747412
october,1,0.0020703933747412
effective,1,0.0020703933747412
collaboration,1,0.0020703933747412
sustain,1,0.0020703933747412
combat,1,0.0020703933747412
climate,2,0.0031055900621118
change,2,0.0031055900621118
including,1,0.0020703933747412
conference,1,0.0020703933747412
paris,1,0.0020703933747412
undertake,1,0.0020703933747412
strategic,1,0.0020703933747412
defence,1,0.0020703933747412
review,1,0.0020703933747412
whatever,1,0.0020703933747412
courageous,1,0.0020703933747412
armed,1,0.0020703933747412
forces,1,0.0020703933747412
safe,1,0.0020703933747412
threat,1,0.0020703933747412
nuclear,1,0.0020703933747412
weapons,1,0.0020703933747412
cyber,1,0.0020703933747412
attacks,1,0.0020703933747412
pray,1,0.0020703933747412
blessing,1,0.0020703933747412
almighty,1,0.0020703933747412
god,1,0.0020703933747412
rest,1,0.0020703933747412
counsels,1,0.0020703933747412
